,0,1,2
127,"COL article_title VAL Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study COL article_language VAL English COL journal_title VAL BMJ Open COL jounral_abbreviation VAL  COL journal_issn VAL 2044-6055 COL article_jvolumn VAL 3 COL article_jissue VAL 10 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL  COL author_list VAL {""T. L. Davies"",""B. Bovill"",""S. Johnston"",""M. T. May"",""M. Gompels""} ",COL article_jcreated_at VAL 1/13/01 ,0
128,"COL article_title VAL Cardiac atrophy in women following bed rest COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 103 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/7/01 COL article_pagination VAL 8-16 ST  - Cardiac atrophy in women following bed rest- COL author_list VAL {""J. L. Hastings"",""G. Biolo"",""B. D. Levine"",""T. Tillery"",""R. M. Peshock"",""T. A. Dorfman"",""B. R. Macias"",""A. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 Hargens"",""S. M. Schneider""} ",COL article_jcreated_at VAL 1/7/01 ,0
129,COL article_title VAL Patent abstractsnull COL article_language VAL  COL journal_title VAL Industrial Robot: An International Journal COL jounral_abbreviation VAL  COL journal_issn VAL 0143-991X COL article_jvolumn VAL 38 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL  COL author_list VAL {NULL} ,COL article_jcreated_at VAL 1/11/01 ,0
130,"COL article_title VAL The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis. COL article_language VAL eng COL journal_title VAL The Journal Of Rheumatology COL jounral_abbreviation VAL J Rheumatol COL journal_issn VAL 0315-162X COL article_jvolumn VAL 28 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/1/04 COL article_pagination VAL 745-50 COL author_list VAL {""A H Zwinderman"",""M Munneke"",""G J Tijhuis"",""Z de Jong"",""J M Hazes"",""T P Vliet Vlieland""} ",COL article_jcreated_at VAL 1/1/04 ,0
131,"COL article_title VAL Thermoregulatory response of women to intermittent work in the heat COL article_language VAL  COL journal_title VAL Journal of applied physiology COL jounral_abbreviation VAL J Appl Physiol COL journal_issn VAL 0021-8987 COL article_jvolumn VAL 41 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/76/01 COL article_pagination VAL 57-61 COL author_list VAL {""B. L. Drinkwater"",""J. E. Denton"",""S. M. Horvath"",""P. B. Raven""} ",COL article_jcreated_at VAL 1/76/01 ,1
132,"COL article_title VAL Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 13 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/10/01 COL article_pagination VAL 305-310 COL author_list VAL {""Denys T. Lau"",""Brass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller Bostick"",""Celia Berdes"",""Jonathan Masin-Peters"",""Megan Ong""} ",COL article_jcreated_at VAL 1/10/01 ,0
133,"COL article_title VAL Effet d'une intervention non médicamenteuse, Voix d'Or, sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention, Voix d'Or, on behavior disturbances in Alzheimer disease and associated disorders.] COL article_language VAL  COL journal_title VAL Griatrie et Psychologie Neuropsychiatrie du Vieillissement COL jounral_abbreviation VAL  COL journal_issn VAL 2115-7863(Electronic);2115-8789(Print) COL article_jvolumn VAL 11 COL article_jissue VAL 3 COL article_jcreated_at VAL  COL article_pagination VAL 323-330 COL author_list VAL {""Graldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""} ","COL article_title VAL Effet d'une intervention non médicamenteuse, Voix d'Or, sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention, Voix d'Or, on behavior disturbances in Alzheimer disease and associated disorders.] ",1
134,"COL article_title VAL Effet d'une intervention non médicamenteuse, Voix d'Or, sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention, Voix d'Or, on behavior disturbances in Alzheimer disease and associated disorders.] COL article_language VAL  COL journal_title VAL Griatrie et Psychologie Neuropsychiatrie du Vieillissement COL jounral_abbreviation VAL  COL journal_issn VAL 2115-7863(Electronic);2115-8789(Print) COL article_jvolumn VAL 11 COL article_jissue VAL 3 COL article_jcreated_at VAL  COL article_pagination VAL 323-330 COL author_list VAL {""Graldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""} ",COL journal_title VAL Griatrie et Psychologie Neuropsychiatrie du Vieillissement ,0
135,"COL article_title VAL Effet d'une intervention non médicamenteuse, Voix d'Or, sur les troubles du comportement dans la maladie d'Alzheimer ou une maladie apparente. [Effect of a non-pharmacological intervention, Voix d'Or, on behavior disturbances in Alzheimer disease and associated disorders.] COL article_language VAL  COL journal_title VAL Griatrie et Psychologie Neuropsychiatrie du Vieillissement COL jounral_abbreviation VAL  COL journal_issn VAL 2115-7863(Electronic);2115-8789(Print) COL article_jvolumn VAL 11 COL article_jissue VAL 3 COL article_jcreated_at VAL  COL article_pagination VAL 323-330 COL author_list VAL {""Graldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""} ","COL author_list VAL {""Graldine Martin-Gaujard"",""Floriane Delphin-Combe"",""Isabelle Rouch"",""Solveig Relland"",""Pierre Krolak-Salmon""} ",0
136,"COL article_title VAL The Hierarchical Organization of Intellectual Structures COL article_language VAL English COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 0 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/66/01 COL article_pagination VAL 13 COL author_list VAL {""Sheldon H. White""} ",COL article_jcreated_at VAL 1/66/01 ,1
137,"COL article_title VAL Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy. COL article_language VAL eng COL journal_title VAL Anesthesiology (Hagerstown) COL jounral_abbreviation VAL  COL journal_issn VAL 22-Mar COL article_jvolumn VAL 85 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/11/96 COL article_pagination VAL 999-1004 COL author_list VAL {""P Talke"",""J Caldwell"",""B Dodsont"",""C A Richardson""} ",COL journal_issn VAL 22-Mar ,0
138,"COL article_title VAL Desflurane and isoflurane increase lumbar cerebrospinal fluid pressure in normocapnic patients undergoing transsphenoidal hypophysectomy. COL article_language VAL eng COL journal_title VAL Anesthesiology (Hagerstown) COL jounral_abbreviation VAL  COL journal_issn VAL 22-Mar COL article_jvolumn VAL 85 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/11/96 COL article_pagination VAL 999-1004 COL author_list VAL {""P Talke"",""J Caldwell"",""B Dodsont"",""C A Richardson""} ",COL article_jcreated_at VAL 1/11/96 ,1
139,"COL article_title VAL Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings. COL article_language VAL eng COL journal_title VAL Transactions of the Royal Society of Tropical Medicine and Hygiene COL jounral_abbreviation VAL Trans. R. Soc. Trop. Med. Hyg. COL journal_issn VAL 1878-3503 COL article_jvolumn VAL 106 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/12/02 COL article_pagination VAL 110-6 COL author_list VAL {""Peter J Winch"",""Mickey Chopra"",""Cynthia S Minkovitz"",""Debra Jackson"",""Alyssa B Sharkey""} ",COL article_jcreated_at VAL 1/12/02 ,0
140,"COL article_title VAL Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review. COL article_language VAL eng COL journal_title VAL BMC public Health COL jounral_abbreviation VAL  COL journal_issn VAL 1471-2458 COL article_jvolumn VAL 13 COL article_jissue VAL -1 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL S13 COL author_list VAL {""Jai K Das"",""Zohra S Lassi"",""Zulfiqar A Bhutta"",""Guleshehwar Zahid"",""Aamer Imdad""} ",COL article_jissue VAL -1 ,0
141,"COL article_title VAL Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review. COL article_language VAL eng COL journal_title VAL BMC public Health COL jounral_abbreviation VAL  COL journal_issn VAL 1471-2458 COL article_jvolumn VAL 13 COL article_jissue VAL -1 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL S13 COL author_list VAL {""Jai K Das"",""Zohra S Lassi"",""Zulfiqar A Bhutta"",""Guleshehwar Zahid"",""Aamer Imdad""} ",COL article_jcreated_at VAL 1/13/01 ,0
142,"COL article_title VAL Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature. COL article_language VAL eng COL journal_title VAL International journal of clinical and experimental pathology COL jounral_abbreviation VAL Int J Clin Exp Pathol COL journal_issn VAL 1936-2625 COL article_jvolumn VAL 6 COL article_jissue VAL 11 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL 2603-8 COL author_list VAL {""Yasunori Ota"",""Masaaki Noguchi"",""Kei-Ji Sugimoto"",""Hiroshi Izumi"",""Norio Komatsu"",""Nanae Yamaguchi"",""Hidenori Imai"",""Asami Shimada"",""Yasunobu Sekiguchi"",""Mutsumi Wakabayashi""} ",COL article_jcreated_at VAL 1/13/01 ,0
143,"COL article_title VAL Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis COL article_language VAL eng COL journal_title VAL Int J Gynecol Cancer COL jounral_abbreviation VAL International journal of gynecological cancer : official journal of the International Gynecological Cancer Society COL journal_issn VAL 1048-891X (Print)     1048-891x COL article_jvolumn VAL 21 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL 378-84 COL author_list VAL {""A. J. Ghia"",""V. J. Gonzalez"",""J. D. Tward"",""A. M. Stroup"",""D. K. Gaffney"",""L. Pappas""} ",COL article_jcreated_at VAL 1/11/01 ,0
144,"COL article_title VAL [Neurological dysfunction induced by bilirrubin]. COL article_language VAL spa COL journal_title VAL Neurologia (Barcelona, Spain) COL jounral_abbreviation VAL Neurologia COL journal_issn VAL 1578-1968 COL article_jvolumn VAL 27 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/12/05 COL article_pagination VAL 202-11 COL author_list VAL {""V Cus"",""H Galvez"",""M Iriondo"",""J Campistol"",""I Maga"",""A Garc_a Cazorla""} ",COL article_jcreated_at VAL 1/12/05 ,0
145,"COL article_title VAL [Neurological dysfunction induced by bilirrubin]. COL article_language VAL spa COL journal_title VAL Neurologia (Barcelona, Spain) COL jounral_abbreviation VAL Neurologia COL journal_issn VAL 1578-1968 COL article_jvolumn VAL 27 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/12/05 COL article_pagination VAL 202-11 COL author_list VAL {""V Cus"",""H Galvez"",""M Iriondo"",""J Campistol"",""I Maga"",""A Garc_a Cazorla""} ","COL author_list VAL {""V Cus"",""H Galvez"",""M Iriondo"",""J Campistol"",""I Maga"",""A Garc_a Cazorla""} ",1
146,"COL article_title VAL A comparison of recovery characteristics of sevoflurane and propofol-remifentanil anesthesia in geriatric patients COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 14 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL 208-213 COL author_list VAL {""A. Erol"",""J. B. Celik"",""I. Kara"",""A. Topal"",""S. Guven""} ",COL article_jcreated_at VAL 1/11/01 ,0
147,"COL article_title VAL Data mining usage in health care management: literature survey and decision tree application COL article_language VAL  COL journal_title VAL Medicinski Glasnik COL jounral_abbreviation VAL  COL journal_issn VAL 1840-0132 1840-2445 (electronic) COL article_jvolumn VAL 5 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/8/01 COL article_pagination VAL 57-64 COL author_list VAL {""M. P. Bach"",""D. Cosic""} ",COL article_jcreated_at VAL 1/8/01 ,0
148,"COL article_title VAL Predicting infection in localized intraabdominal fluid collections: value of pH and pO2 measurements. COL article_language VAL eng COL journal_title VAL Scientific Session and Scientiftc Poster Abstracts COL jounral_abbreviation VAL  COL journal_issn VAL 1051-0443 COL article_jvolumn VAL 10 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/9/04 COL article_pagination VAL 421-7 COL author_list VAL {""D J Sadler"",""R R Gray"",""B D Schouten"",""J M Bohnen"",""J K Wong"",""R Mustard"",""G Doyle"",""R A Pugash"",""J Sanabria""} ",COL article_jcreated_at VAL 1/9/04 ,1
149,"COL article_title VAL Antivitamin K drugs in stroke prevention COL article_language VAL  COL journal_title VAL Curr. Vasc. Pharmacol. COL jounral_abbreviation VAL  COL journal_issn VAL -7518 COL article_jvolumn VAL 11 COL article_jissue VAL 6 COL article_jcreated_at VAL  COL article_pagination VAL 817-823 COL author_list VAL {""di Raimondo D."",""Pinto A."",""Lucifora B."",""Tuttolomondo A."",""Licata G."",""Butt C.""} ","COL author_list VAL {""di Raimondo D."",""Pinto A."",""Lucifora B."",""Tuttolomondo A."",""Licata G."",""Butt C.""} ",1
150,"COL article_title VAL Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources COL article_language VAL  COL journal_title VAL Journal of the American Geriatrics Society COL jounral_abbreviation VAL J.Am.Geriatr.Soc. COL journal_issn VAL 14-Feb COL article_jvolumn VAL 61 COL article_jissue VAL 7 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL 1182-7 COL author_list VAL {""Jamehl L. Demons"",""Jeff D. Williamson"",""Kathryn E. Callahan"",""James Lovato"",""Janice S. Lawlor"",""Hal H. Atkinson"",""Ann Lambros"",""Franklin S. Watkins"",""Kaycee M. Sink"",""Brooke R. Davis"",""Mary F. Lyles""} ",COL journal_issn VAL 14-Feb ,0
151,"COL article_title VAL Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources COL article_language VAL  COL journal_title VAL Journal of the American Geriatrics Society COL jounral_abbreviation VAL J.Am.Geriatr.Soc. COL journal_issn VAL 14-Feb COL article_jvolumn VAL 61 COL article_jissue VAL 7 COL article_jcreated_at VAL 1/13/01 COL article_pagination VAL 1182-7 COL author_list VAL {""Jamehl L. Demons"",""Jeff D. Williamson"",""Kathryn E. Callahan"",""James Lovato"",""Janice S. Lawlor"",""Hal H. Atkinson"",""Ann Lambros"",""Franklin S. Watkins"",""Kaycee M. Sink"",""Brooke R. Davis"",""Mary F. Lyles""} ",COL article_jcreated_at VAL 1/13/01 ,0
152,"COL article_title VAL Low prevalence and increased household clustering of Mycobacterium tuberculosis infection in high altitude villages in Peru. COL article_language VAL eng COL journal_title VAL Am. J. Trop. Med. Hyg. COL jounral_abbreviation VAL  COL journal_issn VAL 3700747 COL article_jvolumn VAL 68 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/3/06 COL article_pagination VAL 721-7 COL author_list VAL {""Mayuko Saito"",""Susan Olender"",""Robert H Gilman"",""Christian T Bautista"",""Evelyn J Hsieh"",""Luz Caviedes"",""Kari Gillenwater"",""Jane Apgar"",""Pedro Moro"",""Andres G Lescano""} ",COL journal_issn VAL 3700747 ,1
153,"COL article_title VAL Low prevalence and increased household clustering of Mycobacterium tuberculosis infection in high altitude villages in Peru. COL article_language VAL eng COL journal_title VAL Am. J. Trop. Med. Hyg. COL jounral_abbreviation VAL  COL journal_issn VAL 3700747 COL article_jvolumn VAL 68 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/3/06 COL article_pagination VAL 721-7 COL author_list VAL {""Mayuko Saito"",""Susan Olender"",""Robert H Gilman"",""Christian T Bautista"",""Evelyn J Hsieh"",""Luz Caviedes"",""Kari Gillenwater"",""Jane Apgar"",""Pedro Moro"",""Andres G Lescano""} ",COL article_jcreated_at VAL 1/3/06 ,0
154,"COL article_title VAL Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract) COL article_language VAL  COL journal_title VAL Annals of Internal Medicine COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 143 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/5/01 COL article_pagination VAL 251-264 COL author_list VAL {""L. Schlessinger"",""D. M. Eddy"",""R. Kahn""} ",COL article_jcreated_at VAL 1/5/01 ,0
155,"COL article_title VAL Soleus Hoffmann-reflex modulation during walking in healthy elderly and young adults. COL article_language VAL eng COL journal_title VAL The Journals of Gerontology: Series A: Biological Sciences and Medical Sciences COL jounral_abbreviation VAL  COL journal_issn VAL 1079-5006 COL article_jvolumn VAL 55 COL article_jissue VAL 12 COL article_jcreated_at VAL 1/12/01 COL article_pagination VAL B570-9 COL author_list VAL {""G R Chalmers"",""K M Knutzen""} ",COL article_jcreated_at VAL 1/12/01 ,1
156,"COL article_title VAL CT false-profile view of the hip: a reproducible method of measuring anterior acetabular coverage using volume CT data. COL article_language VAL eng COL journal_title VAL Skeletal Radiology COL jounral_abbreviation VAL Skeletal Radiol COL journal_issn VAL 1432-2161 COL article_jvolumn VAL 43 COL article_jissue VAL 11 COL article_jcreated_at VAL 1/14/11 COL article_pagination VAL 1605-11 COL author_list VAL {""Dominic S Carreira"",""Ross M Borzykowski"",""John Kozy"",""Steven D Needell""} ",COL article_jcreated_at VAL 1/14/11 ,0
157,"COL article_title VAL A pharmacoeconomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract) COL article_language VAL  COL journal_title VAL Pharmacoeconomics COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 23 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/5/01 COL article_pagination VAL 275-287 COL author_list VAL {""P. Tarraga-Lopez"",""J. M. Ocana-Lopez"",""J. Miguel-Clave"",""J. Solera-Albero"",""M. Cerdan-Oliver"",""M. A. Lopez-Cara"",""A. Celada-Rodriguez""} ",COL article_jcreated_at VAL 1/5/01 ,0
158,"COL article_title VAL When is carotid angioplasty and stenting the cost-effective alternative for revascularization of symptomatic carotid stenosis? A Canadian health system perspective COL article_language VAL  COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 35 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/14/01 COL article_pagination VAL 327-32 COL author_list VAL {""M. Goyal"",""S. Wiebe"",""M. D. Hill"",""F. M. Clement"",""J. H. Wong"",""M. A. Almekhlafi"",""D. Yavin""} ",COL article_jcreated_at VAL 1/14/01 ,0
159,"COL article_title VAL Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 17 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/14/01 COL article_pagination VAL 384-6 ST  - Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare- COL author_list VAL {""J. DA  - May-Jun DO  - 10.4103/1119-3077.130253 DP  - NLM ET  - 2014/04/10 Wu"",""Q. Zhao"",""Y. Fan"",""Y. S. Liao""} ",COL article_jcreated_at VAL 1/14/01 ,0
160,"COL article_title VAL Carriage of methicillin-resistant Staphylococcus aureus by veterinarians in Australia COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 89 COL article_jissue VAL 5 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL 152-9 COL author_list VAL {""M. D. Barton"",""J. Simon"",""J. E. Axon"",""S. Moss"",""S. G. Morris"",""D. J. Trott"",""S. Fury"",""M. Maiwald"",""P. Giffard"",""D. Jordan"",""P. Southwell""} ",COL article_jcreated_at VAL 1/11/01 ,0
161,"COL article_title VAL Multicenter, randomized, placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 137 COL article_jissue VAL 0 COL article_jcreated_at VAL 1/9/01 COL article_pagination VAL 1261-9 ST  - Multicenter, randomized, placebo-controlled trial of amitriptyline in children with functional gastrointestinal disorders- COL author_list VAL {""C. C2  - Pmc2827243 C6  - Nihms132141 DA  - Oct DO  - 10.1053/j.gastro.2009.06.060 DP  - NLM ET  - 2009/07/15 Di Lorenzo"",""M. Saps"",""S. Nurko"",""P. Hyman"",""N. Youssef"",""A. Miranda"",""J. Cocjin""} ",COL article_jcreated_at VAL 1/9/01 ,0
162,"COL article_title VAL Terbutaline pump for the prevention of preterm birth (Structured abstract) COL article_language VAL  COL journal_title VAL Health Technology Assessment Database COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 0 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/11/01 COL article_pagination VAL  COL author_list VAL {""R. Daniel"",""M. T. Ansari"",""L. Weeks"",""S. Doucette"",""A. Tsertsvadze"",""B. Skidmore"",""K. Singh"",""L. Gaudet"",""M. Walker"",""S. Tsouros""} ",COL article_jcreated_at VAL 1/11/01 ,0
163,"COL article_title VAL Complex regional pain syndrome type 1 after fractures of the distal radius: a prospective study of the role of psychological factors COL article_language VAL eng COL journal_title VAL J Hand Surg Br COL jounral_abbreviation VAL Journal of hand surgery (Edinburgh, Scotland) COL journal_issn VAL 0266-7681 (Print) 0266-7681 COL article_jvolumn VAL 30 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/5/01 COL article_pagination VAL 574-80 COL author_list VAL {""A. Zyluk"",""P. Puchalski""} ",COL article_jcreated_at VAL 1/5/01 ,0
164,"COL article_title VAL Interatrial conduction measured during biventricular pacemaker implantation accurately predicts optimal paced atrioventricular intervals. COL article_language VAL eng COL journal_title VAL Journal of cardiovascular electrophysiology COL jounral_abbreviation VAL J. Cardiovasc. Electrophysiol. COL journal_issn VAL 1540-8167 COL article_jvolumn VAL 18 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/7/03 COL article_pagination VAL 290-5 COL author_list VAL {""Abdi Rasekh"",""Jie Cheng"",""Ali Massumi"",""Michael R Ujhelyi"",""Vadim Levin"",""Mehdi Razavi"",""James A Coles"",""Margit Nemeth"",""Ilyas Colombowala""} ",COL article_jcreated_at VAL 1/7/03 ,0
165,"COL article_title VAL Clinical comparison of the effects of nimesulide and ibuprofen on fever in children. [Chinese] COL article_language VAL Chinese     Chinese, English COL journal_title VAL Chinese Journal of New Drugs COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 21 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/12/01 COL article_pagination VAL 451-457 COL author_list VAL {""W. T. Yu"",""S. Yang"",""Y. Tang"",""B. Wu"",""J. X. Zhou""} ",COL article_jcreated_at VAL 1/12/01 ,0
166,"COL article_title VAL The value of routine radiography in patients with knee osteoarthritis consulting primary health care: a study of agreement COL article_language VAL eng COL journal_title VAL Eur J Gen Pract COL jounral_abbreviation VAL The European journal of general practice COL journal_issn VAL 1381-4788 COL article_jvolumn VAL 20 COL article_jissue VAL 1 COL article_jcreated_at VAL 1/14/01 COL article_pagination VAL 6-Oct COL author_list VAL {""O. H. Simonsen"",""S. T. Skou"",""H. Thomsen""} ",COL article_jcreated_at VAL 1/14/01 ,0
167,"COL article_title VAL Studies with the maximal histamine test. COL article_language VAL eng COL journal_title VAL Gut COL jounral_abbreviation VAL Gut COL journal_issn VAL 0017-5749 COL article_jvolumn VAL 6 COL article_jissue VAL 4 COL article_jcreated_at VAL 1/65/8 COL article_pagination VAL 364-71 COL author_list VAL {""A M Mulekar"",""B J Vakiland""} ",COL article_jcreated_at VAL 1/65/8 ,1
168,"COL article_title VAL Mandibular second molar with C-shaped canal morphology and five canals: report of a case. COL article_language VAL eng COL journal_title VAL General dentistry COL jounral_abbreviation VAL Gen Dent COL journal_issn VAL 0363-6771 COL article_jvolumn VAL 52 COL article_jissue VAL 3 COL article_jcreated_at VAL 1/4/05 COL article_pagination VAL 253-4 COL author_list VAL {""Fred W Benenati""} ",COL article_jcreated_at VAL 1/4/05 ,0
169,"COL article_title VAL Assessing food safety system in sub-Saharan countries: An overview of key issues COL article_language VAL  COL journal_title VAL Food Control COL jounral_abbreviation VAL  COL journal_issn VAL 0956-7135 COL article_jvolumn VAL 18 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/7/01 COL article_pagination VAL 131-134 COL author_list VAL {""K. Nguz""} ",COL article_jcreated_at VAL 1/7/01 ,0
170,"COL article_title VAL Hearing feelings: a quantitative meta-analysis on the neuroimaging literature of emotional prosody perception. COL article_language VAL eng COL journal_title VAL Neuropsychologia COL jounral_abbreviation VAL Neuropsychologia COL journal_issn VAL 1873-3514 COL article_jvolumn VAL 50 COL article_jissue VAL 12 COL article_jcreated_at VAL 1/12/10 COL article_pagination VAL 2752-63 COL author_list VAL {""Vincent J P Van Heuven"",""Niels O Schiller"",""Jurriaan Witteman""} ",COL article_jcreated_at VAL 1/12/10 ,0
171,"COL article_title VAL The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters COL article_language VAL eng COL journal_title VAL  COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 27 COL article_jissue VAL 6 COL article_jcreated_at VAL 1/9/01 COL article_pagination VAL 1128-31 COL author_list VAL {""G. Abraham"",""Jr. Fromm, R. E."",""P. E. Marik"",""J. Varon"",""P. Careau""} ",COL article_jcreated_at VAL 1/9/01 ,1
172,"COL article_title VAL Acupuncture anesthesia used in rabbit abdominal operations COL article_language VAL English COL journal_title VAL American Journal of Acupuncture COL jounral_abbreviation VAL AM. J. ACUPUNCT. COL journal_issn VAL 00913960 (ISSN) COL article_jvolumn VAL 4 COL article_jissue VAL 2 COL article_jcreated_at VAL 1/76/1 COL article_pagination VAL 149-156 COL author_list VAL {""M.M.P. Yang"",""S.H. Kok"",""G.T.C. Lee""} ",COL article_jcreated_at VAL 1/76/1 ,1
173,"COL article_title VAL Posterior positional plagiocephaly treated with cranial remodeling orthosis. COL article_language VAL eng COL journal_title VAL Swiss Med. Wkly COL jounral_abbreviation VAL  COL journal_issn VAL 1424-7860 COL article_jvolumn VAL 137 COL article_jissue VAL 25 COL article_jcreated_at VAL 7/1/07 COL article_pagination VAL 368-72 COL author_list VAL {""D Kalina"",""S de Ribaupierre"",""O Vernet"",""P -F Leyvraz"",""B Rilliet"",""B Cavin""} ",COL article_jcreated_at VAL 7/1/07 ,1
174,"COL article_title VAL Cardiac MRI in ischemic heart disease COL article_language VAL  COL journal_title VAL Circulation Journal COL jounral_abbreviation VAL  COL journal_issn VAL  COL article_jvolumn VAL 73 COL article_jissue VAL 9 COL article_jcreated_at VAL 1/9/01 COL article_pagination VAL 1577-1588 COL author_list VAL {""S. Kato"",""M. Ishida"",""H. Sakuma""} ",COL article_jcreated_at VAL 1/9/01 ,0
175,"COL article_title VAL Twisting the night away: a review of the neurobiology, genetics, diagnosis, and treatment of shift work disorder. COL article_language VAL eng COL journal_title VAL CNS spectrums COL jounral_abbreviation VAL CNS Spectr COL journal_issn VAL 1092-8529 COL article_jvolumn VAL 18 COL article_jissue VAL -1 COL article_jcreated_at VAL 1/13/12 COL article_pagination VAL 45-53; quiz 54 COL author_list VAL {""Debbi Ann Morrissette""} ",COL article_jissue VAL -1 ,0
